QID,title,titleSlug,difficulty,acceptanceRate,paidOnly,topicTags,categorySlug
2846,Minimum Edge Weight Equilibrium Queries in a Tree,minimum-edge-weight-equilibrium-queries-in-a-tree,Hard,44.55765229,False,"array,tree,graph,strongly-connected-component",algorithms
2842,Count K-Subsequences of a String With Maximum Beauty,count-k-subsequences-of-a-string-with-maximum-beauty,Hard,29.52242787,False,"hash-table,math,string,greedy,combinatorics",algorithms
3181,Maximum Total Reward Using Operations II,maximum-total-reward-using-operations-ii,Hard,21.11290374,False,"array,dynamic-programming,bit-manipulation",algorithms
403,Frog Jump,frog-jump,Hard,46.19676729,False,"array,dynamic-programming",algorithms
60,Permutation Sequence,permutation-sequence,Hard,48.02418462,False,"math,recursion",algorithms
2862,Maximum Element-Sum of a Complete Subset of Indices,maximum-element-sum-of-a-complete-subset-of-indices,Hard,44.27059627,False,"array,math,number-theory",algorithms
2836,Maximize Value of Function in a Ball Passing Game,maximize-value-of-function-in-a-ball-passing-game,Hard,31.41277088,False,"array,dynamic-programming,bit-manipulation",algorithms
3187,Peaks in Array,peaks-in-array,Hard,27.03506005,False,"array,binary-indexed-tree,segment-tree",algorithms
407,Trapping Rain Water II,trapping-rain-water-ii,Hard,48.25097957,False,"array,breadth-first-search,heap-priority-queue,matrix",algorithms
410,Split Array Largest Sum,split-array-largest-sum,Hard,56.35234438,False,"array,binary-search,dynamic-programming,greedy,prefix-sum",algorithms
2827,Number of Beautiful Integers in the Range,number-of-beautiful-integers-in-the-range,Hard,18.32824589,False,"math,dynamic-programming",algorithms
3193,Count the Number of Inversions,count-the-number-of-inversions,Hard,33.56892282,False,"array,dynamic-programming",algorithms
420,Strong Password Checker,strong-password-checker,Hard,14.01802935,False,"string,greedy,heap-priority-queue",algorithms
2818,Apply Operations to Maximize Score,apply-operations-to-maximize-score,Hard,32.84395199,False,"array,math,stack,greedy,monotonic-stack,number-theory",algorithms
52,N-Queens II,n-queens-ii,Hard,74.8966992,False,backtracking,algorithms
3197,Find the Minimum Area to Cover All Ones II,find-the-minimum-area-to-cover-all-ones-ii,Hard,37.66309803,False,"array,matrix,enumeration",algorithms
2813,Maximum Elegance of a K-Length Subsequence,maximum-elegance-of-a-k-length-subsequence,Hard,33.34161367,False,"array,hash-table,stack,greedy,sorting,heap-priority-queue",algorithms
51,N-Queens,n-queens,Hard,69.89903829,False,"array,backtracking",algorithms
432,All O`one Data Structure,all-oone-data-structure,Hard,37.12116967,False,"hash-table,linked-list,design,doubly-linked-list",algorithms
2809,Minimum Time to Make Array Sum At Most x,minimum-time-to-make-array-sum-at-most-x,Hard,26.76219238,False,"array,dynamic-programming,sorting",algorithms
2835,Minimum Operations to Form Subsequence With Target Sum,minimum-operations-to-form-subsequence-with-target-sum,Hard,32.57916132,False,"array,greedy,bit-manipulation",algorithms
76,Minimum Window Substring,minimum-window-substring,Hard,43.65287454,False,"hash-table,string,sliding-window",algorithms
381,Insert Delete GetRandom O(1) - Duplicates allowed,insert-delete-getrandom-o1-duplicates-allowed,Hard,35.56393882,False,"array,hash-table,math,design,randomized",algorithms
2867,Count Valid Paths in a Tree,count-valid-paths-in-a-tree,Hard,35.83780262,False,"math,dynamic-programming,tree,depth-first-search,number-theory",algorithms
312,Burst Balloons,burst-balloons,Hard,59.79203714,False,"array,dynamic-programming",algorithms
3116,Kth Smallest Amount With Single Denomination Combination,kth-smallest-amount-with-single-denomination-combination,Hard,16.82376063,False,"array,math,binary-search,bit-manipulation,combinatorics,number-theory",algorithms
3117,Minimum Sum of Values by Dividing Array,minimum-sum-of-values-by-dividing-array,Hard,28.11576075,False,"array,binary-search,dynamic-programming,bit-manipulation,segment-tree,queue",algorithms
315,Count of Smaller Numbers After Self,count-of-smaller-numbers-after-self,Hard,42.58905955,False,"array,binary-search,divide-and-conquer,binary-indexed-tree,segment-tree,merge-sort,ordered-set",algorithms
2911,Minimum Changes to Make K Semi-palindromes,minimum-changes-to-make-k-semi-palindromes,Hard,36.60118776,False,"two-pointers,string,dynamic-programming",algorithms
3123,Find Edges in Shortest Paths,find-edges-in-shortest-paths,Hard,48.24793521,False,"depth-first-search,breadth-first-search,graph,heap-priority-queue,shortest-path",algorithms
321,Create Maximum Number,create-maximum-number,Hard,30.73015781,False,"array,two-pointers,stack,greedy,monotonic-stack",algorithms
3130,Find All Possible Stable Binary Arrays II,find-all-possible-stable-binary-arrays-ii,Hard,28.33959842,False,"dynamic-programming,prefix-sum",algorithms
327,Count of Range Sum,count-of-range-sum,Hard,36.13349661,False,"array,binary-search,divide-and-conquer,binary-indexed-tree,segment-tree,merge-sort,ordered-set",algorithms
2902,Count of Sub-Multisets With Bounded Sum,count-of-sub-multisets-with-bounded-sum,Hard,21.33136095,False,"array,hash-table,dynamic-programming,sliding-window",algorithms
329,Longest Increasing Path in a Matrix,longest-increasing-path-in-a-matrix,Hard,54.07094641,False,"array,dynamic-programming,depth-first-search,breadth-first-search,graph,topological-sort,memoization,matrix",algorithms
330,Patching Array,patching-array,Hard,53.1698509,False,"array,greedy",algorithms
2897,Apply Operations on Array to Maximize Sum of Squares,apply-operations-on-array-to-maximize-sum-of-squares,Hard,47.06001212,False,"array,hash-table,greedy,bit-manipulation",algorithms
3134,Find the Median of the Uniqueness Array,find-the-median-of-the-uniqueness-array,Hard,28.81145585,False,"array,hash-table,binary-search,sliding-window",algorithms
332,Reconstruct Itinerary,reconstruct-itinerary,Hard,43.28976275,False,"depth-first-search,graph,eulerian-circuit",algorithms
335,Self Crossing,self-crossing,Hard,30.93104157,False,"array,math,geometry",algorithms
336,Palindrome Pairs,palindrome-pairs,Hard,35.59136834,False,"array,hash-table,string,trie",algorithms
3139,Minimum Cost to Equalize Array,minimum-cost-to-equalize-array,Hard,16.81759882,False,"array,greedy,enumeration",algorithms
352,Data Stream as Disjoint Intervals,data-stream-as-disjoint-intervals,Hard,60.1702673,False,"binary-search,design,ordered-set",algorithms
354,Russian Doll Envelopes,russian-doll-envelopes,Hard,37.06811483,False,"array,binary-search,dynamic-programming,sorting",algorithms
3145,Find Products of Elements of Big Array,find-products-of-elements-of-big-array,Hard,25.40398346,False,"array,binary-search,bit-manipulation",algorithms
87,Scramble String,scramble-string,Hard,40.69244513,False,"string,dynamic-programming",algorithms
85,Maximal Rectangle,maximal-rectangle,Hard,51.60819814,False,"array,dynamic-programming,stack,matrix,monotonic-stack",algorithms
3149,Find the Minimum Cost Array Permutation,find-the-minimum-cost-array-permutation,Hard,23.07938029,False,"array,dynamic-programming,bit-manipulation,bitmask",algorithms
84,Largest Rectangle in Histogram,largest-rectangle-in-histogram,Hard,45.43070379,False,"array,stack,monotonic-stack",algorithms
2876,Count Visited Nodes in a Directed Graph,count-visited-nodes-in-a-directed-graph,Hard,33.02608967,False,"dynamic-programming,graph,memoization",algorithms
3154,Find Number of Ways to Reach the K-th Stair,find-number-of-ways-to-reach-the-k-th-stair,Hard,36.62252088,False,"math,dynamic-programming,bit-manipulation,memoization,combinatorics",algorithms
2872,Maximum Number of K-Divisible Components,maximum-number-of-k-divisible-components,Hard,57.65575502,False,"tree,depth-first-search",algorithms
3161,Block Placement Queries,block-placement-queries,Hard,14.11253167,False,"array,binary-search,binary-indexed-tree,segment-tree",algorithms
3113,Find the Number of Subarrays Where Boundary Elements Are Maximum,find-the-number-of-subarrays-where-boundary-elements-are-maximum,Hard,30.24912111,False,"array,binary-search,stack,monotonic-stack",algorithms
488,Zuma Game,zuma-game,Hard,32.50700841,False,"string,dynamic-programming,stack,breadth-first-search,memoization",algorithms
2444,Count Subarrays With Fixed Bounds,count-subarrays-with-fixed-bounds,Hard,67.8726363,False,"array,queue,sliding-window,monotonic-queue",algorithms
493,Reverse Pairs,reverse-pairs,Hard,30.99906083,False,"array,binary-search,divide-and-conquer,binary-indexed-tree,segment-tree,merge-sort,ordered-set",algorithms
1955,Count Number of Special Subsequences,count-number-of-special-subsequences,Hard,51.5070922,False,"array,dynamic-programming",algorithms
1293,Shortest Path in a Grid with Obstacles Elimination,shortest-path-in-a-grid-with-obstacles-elimination,Hard,45.3138117,False,"array,breadth-first-search,matrix",algorithms
1960,Maximum Product of the Length of Two Palindromic Substrings,maximum-product-of-the-length-of-two-palindromic-substrings,Hard,30.76168683,False,"string,rolling-hash,hash-function",algorithms
1289,Minimum Falling Path Sum II,minimum-falling-path-sum-ii,Hard,64.30247926,False,"array,dynamic-programming,matrix",algorithms
1964,Find the Longest Valid Obstacle Course at Each Position,find-the-longest-valid-obstacle-course-at-each-position,Hard,62.89145926,False,"array,binary-search,binary-indexed-tree",algorithms
1284,Minimum Number of Flips to Convert Binary Matrix to Zero Matrix,minimum-number-of-flips-to-convert-binary-matrix-to-zero-matrix,Hard,72.22010984,False,"array,hash-table,bit-manipulation,breadth-first-search,matrix",algorithms
1970,Last Day Where You Can Still Cross,last-day-where-you-can-still-cross,Hard,61.98635281,False,"array,binary-search,depth-first-search,breadth-first-search,union-find,matrix",algorithms
1278,Palindrome Partitioning III,palindrome-partitioning-iii,Hard,61.17407671,False,"string,dynamic-programming",algorithms
1977,Number of Ways to Separate Numbers,number-of-ways-to-separate-numbers,Hard,21.02254784,False,"string,dynamic-programming,suffix-array",algorithms
1269,Number of Ways to Stay in the Same Place After Some Steps,number-of-ways-to-stay-in-the-same-place-after-some-steps,Hard,50.26952293,False,dynamic-programming,algorithms
1263,Minimum Moves to Move a Box to Their Target Location,minimum-moves-to-move-a-box-to-their-target-location,Hard,49.10581094,False,"array,breadth-first-search,heap-priority-queue,matrix",algorithms
1982,Find Array Given Subset Sums,find-array-given-subset-sums,Hard,48.85374833,False,"array,divide-and-conquer",algorithms
1255,Maximum Score Words Formed by Letters,maximum-score-words-formed-by-letters,Hard,82.00155105,False,"array,string,dynamic-programming,backtracking,bit-manipulation,bitmask",algorithms
1987,Number of Unique Good Subsequences,number-of-unique-good-subsequences,Hard,52.24380442,False,"string,dynamic-programming",algorithms
1250,Check If It Is a Good Array,check-if-it-is-a-good-array,Hard,59.95866577,False,"array,math,number-theory",algorithms
1994,The Number of Good Subsets,the-number-of-good-subsets,Hard,35.13640239,False,"array,math,dynamic-programming,bit-manipulation,bitmask",algorithms
1998,GCD Sort of an Array,gcd-sort-of-an-array,Hard,46.16955592,False,"array,math,union-find,sorting,number-theory",algorithms
1240,Tiling a Rectangle with the Fewest Squares,tiling-a-rectangle-with-the-fewest-squares,Hard,54.34185553,False,backtracking,algorithms
2003,Smallest Missing Genetic Value in Each Subtree,smallest-missing-genetic-value-in-each-subtree,Hard,46.82806905,False,"dynamic-programming,tree,depth-first-search,union-find",algorithms
1235,Maximum Profit in Job Scheduling,maximum-profit-in-job-scheduling,Hard,54.30407243,False,"array,binary-search,dynamic-programming,sorting",algorithms
2009,Minimum Number of Operations to Make Array Continuous,minimum-number-of-operations-to-make-array-continuous,Hard,52.62333648,False,"array,hash-table,binary-search,sliding-window",algorithms
1298,Maximum Candies You Can Get from Boxes,maximum-candies-you-can-get-from-boxes,Hard,57.69119769,False,"array,breadth-first-search,graph",algorithms
1301,Number of Paths with Max Score,number-of-paths-with-max-score,Hard,39.88354766,False,"array,dynamic-programming,matrix",algorithms
1948,Delete Duplicate Folders in System,delete-duplicate-folders-in-system,Hard,55.45936719,False,"array,hash-table,string,trie,hash-function",algorithms
1944,Number of Visible People in a Queue,number-of-visible-people-in-a-queue,Hard,69.93815665,False,"array,stack,monotonic-stack",algorithms
1359,Count All Valid Pickup and Delivery Options,count-all-valid-pickup-and-delivery-options,Hard,64.97941064,False,"math,dynamic-programming,combinatorics",algorithms
1889,Minimum Space Wasted From Packaging,minimum-space-wasted-from-packaging,Hard,31.97329915,False,"array,binary-search,sorting,prefix-sum",algorithms
1354,Construct Target Array With Multiple Sums,construct-target-array-with-multiple-sums,Hard,36.22742576,False,"array,heap-priority-queue",algorithms
1896,Minimum Cost to Change the Final Value of Expression,minimum-cost-to-change-the-final-value-of-expression,Hard,53.90456904,False,"math,string,dynamic-programming,stack",algorithms
1349,Maximum Students Taking Exam,maximum-students-taking-exam,Hard,50.87010019,False,"array,dynamic-programming,bit-manipulation,matrix,bitmask",algorithms
1900,The Earliest and Latest Rounds Where Players Compete,the-earliest-and-latest-rounds-where-players-compete,Hard,50.80118163,False,"dynamic-programming,memoization",algorithms
1345,Jump Game IV,jump-game-iv,Hard,46.17659749,False,"array,hash-table,breadth-first-search",algorithms
1340,Jump Game V,jump-game-v,Hard,63.55399131,False,"array,dynamic-programming,sorting",algorithms
1335,Minimum Difficulty of a Job Schedule,minimum-difficulty-of-a-job-schedule,Hard,59.58639621,False,"array,dynamic-programming",algorithms
1912,Design Movie Rental System,design-movie-rental-system,Hard,36.69984285,False,"array,hash-table,design,heap-priority-queue,ordered-set",algorithms
2014,Longest Subsequence Repeated k Times,longest-subsequence-repeated-k-times,Hard,55.76253706,False,"string,backtracking,greedy,counting,enumeration",algorithms
1330,Reverse Subarray To Maximize Array Value,reverse-subarray-to-maximize-array-value,Hard,41.87824006,False,"array,math,greedy",algorithms
1326,Minimum Number of Taps to Open to Water a Garden,minimum-number-of-taps-to-open-to-water-a-garden,Hard,50.75443264,False,"array,dynamic-programming,greedy",algorithms
1923,Longest Common Subpath,longest-common-subpath,Hard,28.51744506,False,"array,binary-search,rolling-hash,suffix-array,hash-function",algorithms
1320,Minimum Distance to Type a Word Using Two Fingers,minimum-distance-to-type-a-word-using-two-fingers,Hard,59.05869987,False,"string,dynamic-programming",algorithms
1928,Minimum Cost to Reach Destination in Time,minimum-cost-to-reach-destination-in-time,Hard,38.65933246,False,"array,dynamic-programming,graph",algorithms
1931,Painting a Grid With Three Different Colors,painting-a-grid-with-three-different-colors,Hard,57.80261368,False,dynamic-programming,algorithms
1932,Merge BSTs to Create Single BST,merge-bsts-to-create-single-bst,Hard,36.52731869,False,"hash-table,binary-search,tree,depth-first-search,binary-tree",algorithms
1316,Distinct Echo Substrings,distinct-echo-substrings,Hard,50.929821,False,"string,trie,rolling-hash,hash-function",algorithms
1312,Minimum Insertion Steps to Make a String Palindrome,minimum-insertion-steps-to-make-a-string-palindrome,Hard,71.29895839,False,"string,dynamic-programming",algorithms
1938,Maximum Genetic Difference Query,maximum-genetic-difference-query,Hard,43.07784163,False,"array,hash-table,bit-manipulation,depth-first-search,trie",algorithms
1307,Verbal Arithmetic Puzzle,verbal-arithmetic-puzzle,Hard,34.6551972,False,"array,math,string,backtracking",algorithms
1916,Count Ways to Build Rooms in an Ant Colony,count-ways-to-build-rooms-in-an-ant-colony,Hard,49.40446339,False,"math,dynamic-programming,tree,graph,topological-sort,combinatorics",algorithms
1883,Minimum Skips to Arrive at Meeting On Time,minimum-skips-to-arrive-at-meeting-on-time,Hard,37.98794865,False,"array,dynamic-programming",algorithms
1224,Maximum Equal Frequency,maximum-equal-frequency,Hard,37.36648944,False,"array,hash-table",algorithms
2019,The Score of Students Solving Math Expression,the-score-of-students-solving-math-expression,Hard,33.75914897,False,"array,math,string,dynamic-programming,stack,memoization",algorithms
2097,Valid Arrangement of Pairs,valid-arrangement-of-pairs,Hard,44.41175375,False,"depth-first-search,graph,eulerian-circuit",algorithms
2102,Sequentially Ordinal Rank Tracker,sequentially-ordinal-rank-tracker,Hard,64.7166362,False,"design,heap-priority-queue,data-stream,ordered-set",algorithms
2106,Maximum Fruits Harvested After at Most K Steps,maximum-fruits-harvested-after-at-most-k-steps,Hard,36.50727783,False,"array,binary-search,sliding-window,prefix-sum",algorithms
1106,Parsing A Boolean Expression,parsing-a-boolean-expression,Hard,59.78698307,False,"string,stack,recursion",algorithms
2111,Minimum Operations to Make the Array K-Increasing,minimum-operations-to-make-the-array-k-increasing,Hard,39.01865035,False,"array,binary-search",algorithms
1096,Brace Expansion II,brace-expansion-ii,Hard,63.78658521,False,"string,backtracking,stack,breadth-first-search",algorithms
2117,Abbreviating the Product of a Range,abbreviating-the-product-of-a-range,Hard,26.07355366,False,math,algorithms
1095,Find in Mountain Array,find-in-mountain-array,Hard,40.24082217,False,"array,binary-search,interactive",algorithms
2122,Recover the Original Array,recover-the-original-array,Hard,39.61755419,False,"array,hash-table,two-pointers,sorting,enumeration",algorithms
1092,Shortest Common Supersequence ,shortest-common-supersequence,Hard,59.56079933,False,"string,dynamic-programming",algorithms
2127,Maximum Employees to Be Invited to a Meeting,maximum-employees-to-be-invited-to-a-meeting,Hard,37.35675676,False,"depth-first-search,graph,topological-sort",algorithms
2132,Stamping the Grid,stamping-the-grid,Hard,32.48371689,False,"array,greedy,matrix,prefix-sum",algorithms
1074,Number of Submatrices That Sum to Target,number-of-submatrices-that-sum-to-target,Hard,74.43479004,False,"array,hash-table,matrix,prefix-sum",algorithms
2136,Earliest Possible Day of Full Bloom,earliest-possible-day-of-full-bloom,Hard,71.82641734,False,"array,greedy,sorting",algorithms
2141,Maximum Running Time of N Computers,maximum-running-time-of-n-computers,Hard,49.99552187,False,"array,binary-search,greedy,sorting",algorithms
2147,Number of Ways to Divide a Long Corridor,number-of-ways-to-divide-a-long-corridor,Hard,49.34765594,False,"math,string,dynamic-programming",algorithms
1044,Longest Duplicate Substring,longest-duplicate-substring,Hard,30.59140344,False,"string,binary-search,sliding-window,rolling-hash,suffix-array,hash-function",algorithms
2151,Maximum Good People Based on Statements,maximum-good-people-based-on-statements,Hard,50.48821062,False,"array,backtracking,bit-manipulation,enumeration",algorithms
2156,Find Substring With Given Hash Value,find-substring-with-given-hash-value,Hard,23.79009763,False,"string,sliding-window,rolling-hash,hash-function",algorithms
2157,Groups of Strings,groups-of-strings,Hard,26.17309138,False,"string,bit-manipulation,union-find",algorithms
2163,Minimum Difference in Sums After Removal of Elements,minimum-difference-in-sums-after-removal-of-elements,Hard,48.16536535,False,"array,dynamic-programming,heap-priority-queue",algorithms
1125,Smallest Sufficient Team,smallest-sufficient-team,Hard,55.48850624,False,"array,dynamic-programming,bit-manipulation,bitmask",algorithms
2092,Find All People With Secret,find-all-people-with-secret,Hard,45.49541721,False,"depth-first-search,breadth-first-search,union-find,graph,sorting",algorithms
2088,Count Fertile Pyramids in a Land,count-fertile-pyramids-in-a-land,Hard,65.18621915,False,"array,dynamic-programming,matrix",algorithms
2081,Sum of k-Mirror Numbers,sum-of-k-mirror-numbers,Hard,42.42200794,False,"math,enumeration",algorithms
1220,Count Vowels Permutation,count-vowels-permutation,Hard,61.78223785,False,dynamic-programming,algorithms
2025,Maximum Number of Ways to Partition an Array,maximum-number-of-ways-to-partition-an-array,Hard,34.49188369,False,"array,hash-table,counting,enumeration,prefix-sum",algorithms
1210,Minimum Moves to Reach Target with Rotations,minimum-moves-to-reach-target-with-rotations,Hard,49.99005668,False,"array,breadth-first-search,matrix",algorithms
2030,Smallest K-Length Subsequence With Occurrences of a Letter,smallest-k-length-subsequence-with-occurrences-of-a-letter,Hard,39.45614035,False,"string,stack,greedy,monotonic-stack",algorithms
1206,Design Skiplist,design-skiplist,Hard,61.61736879,False,"linked-list,design",algorithms
1203,Sort Items by Groups Respecting Dependencies,sort-items-by-groups-respecting-dependencies,Hard,66.17414749,False,"depth-first-search,breadth-first-search,graph,topological-sort",algorithms
2035,Partition Array Into Two Arrays to Minimize Sum Difference,partition-array-into-two-arrays-to-minimize-sum-difference,Hard,20.64473935,False,"array,two-pointers,binary-search,dynamic-programming,bit-manipulation,ordered-set,bitmask",algorithms
2040,Kth Smallest Product of Two Sorted Arrays,kth-smallest-product-of-two-sorted-arrays,Hard,29.12642249,False,"array,binary-search",algorithms
1192,Critical Connections in a Network,critical-connections-in-a-network,Hard,56.52399177,False,"depth-first-search,graph,biconnected-component",algorithms
2045,Second Minimum Time to Reach Destination,second-minimum-time-to-reach-destination,Hard,63.11294975,False,"breadth-first-search,graph,shortest-path",algorithms
1223,Dice Roll Simulation,dice-roll-simulation,Hard,49.55007949,False,"array,dynamic-programming",algorithms
1187,Make Array Strictly Increasing,make-array-strictly-increasing,Hard,58.12734377,False,"array,binary-search,dynamic-programming,sorting",algorithms
1178,Number of Valid Words for Each Puzzle,number-of-valid-words-for-each-puzzle,Hard,46.82391613,False,"array,hash-table,string,bit-manipulation,trie",algorithms
2056,Number of Valid Move Combinations On Chessboard,number-of-valid-move-combinations-on-chessboard,Hard,52.3608769,False,"array,string,backtracking,simulation",algorithms
1172,Dinner Plate Stacks,dinner-plate-stacks,Hard,32.68362213,False,"hash-table,stack,design,heap-priority-queue",algorithms
2060,Check if an Original String Exists Given Two Encoded Strings,check-if-an-original-string-exists-given-two-encoded-strings,Hard,43.84871795,False,"string,dynamic-programming",algorithms
1163,Last Substring in Lexicographical Order,last-substring-in-lexicographical-order,Hard,34.54243902,False,"two-pointers,string",algorithms
2065,Maximum Path Quality of a Graph,maximum-path-quality-of-a-graph,Hard,58.94866656,False,"array,backtracking,graph",algorithms
2071,Maximum Number of Tasks You Can Assign,maximum-number-of-tasks-you-can-assign,Hard,33.7368202,False,"array,binary-search,greedy,queue,sorting,monotonic-queue",algorithms
1157,Online Majority Element In Subarray,online-majority-element-in-subarray,Hard,41.92427423,False,"array,binary-search,design,binary-indexed-tree,segment-tree",algorithms
2076,Process Restricted Friend Requests,process-restricted-friend-requests,Hard,55.66526784,False,"union-find,graph",algorithms
1147,Longest Chunked Palindrome Decomposition,longest-chunked-palindrome-decomposition,Hard,58.76704704,False,"two-pointers,string,dynamic-programming,greedy,rolling-hash,hash-function",algorithms
2050,Parallel Courses III,parallel-courses-iii,Hard,67.09446922,False,"array,dynamic-programming,graph,topological-sort",algorithms
1036,Escape a Large Maze,escape-a-large-maze,Hard,34.84339873,False,"array,hash-table,depth-first-search,breadth-first-search",algorithms
1363,Largest Multiple of Three,largest-multiple-of-three,Hard,32.64505044,False,"array,dynamic-programming,greedy",algorithms
1368,Minimum Cost to Make at Least One Valid Path in a Grid,minimum-cost-to-make-at-least-one-valid-path-in-a-grid,Hard,62.41885549,False,"array,breadth-first-search,graph,heap-priority-queue,matrix,shortest-path",algorithms
1553,Minimum Number of Days to Eat N Oranges,minimum-number-of-days-to-eat-n-oranges,Hard,35.5111912,False,"dynamic-programming,memoization",algorithms
1697,Checking Existence of Edge Length Limited Paths,checking-existence-of-edge-length-limited-paths,Hard,62.58810599,False,"array,two-pointers,union-find,graph,sorting",algorithms
1547,Minimum Cost to Cut a Stick,minimum-cost-to-cut-a-stick,Hard,61.69326488,False,"array,dynamic-programming,sorting",algorithms
1703,Minimum Adjacent Swaps for K Consecutive Ones,minimum-adjacent-swaps-for-k-consecutive-ones,Hard,42.52534562,False,"array,greedy,sliding-window,prefix-sum",algorithms
1542,Find Longest Awesome Substring,find-longest-awesome-substring,Hard,44.05666305,False,"hash-table,string,bit-manipulation",algorithms
1707,Maximum XOR With an Element From Array,maximum-xor-with-an-element-from-array,Hard,51.7635118,False,"array,bit-manipulation,trie",algorithms
1537,Get the Maximum Score,get-the-maximum-score,Hard,39.62518614,False,"array,two-pointers,dynamic-programming,greedy",algorithms
1713,Minimum Operations to Make a Subsequence,minimum-operations-to-make-a-subsequence,Hard,47.80405405,False,"array,hash-table,binary-search,greedy",algorithms
1531,String Compression II,string-compression-ii,Hard,52.4958057,False,"string,dynamic-programming",algorithms
1719,Number Of Ways To Reconstruct A Tree,number-of-ways-to-reconstruct-a-tree,Hard,44.5559411,False,"tree,graph",algorithms
1526,Minimum Number of Increments on Subarrays to Form a Target Array,minimum-number-of-increments-on-subarrays-to-form-a-target-array,Hard,71.18207408,False,"array,dynamic-programming,stack,greedy,monotonic-stack",algorithms
1723,Find Minimum Time to Finish All Jobs,find-minimum-time-to-finish-all-jobs,Hard,42.54310408,False,"array,dynamic-programming,backtracking,bit-manipulation,bitmask",algorithms
1521,Find a Value of a Mysterious Function Closest to Target,find-a-value-of-a-mysterious-function-closest-to-target,Hard,45.44832031,False,"array,binary-search,bit-manipulation,segment-tree",algorithms
1520,Maximum Number of Non-Overlapping Substrings,maximum-number-of-non-overlapping-substrings,Hard,39.68303571,False,"string,greedy",algorithms
1728,Cat and Mouse II,cat-and-mouse-ii,Hard,39.93254457,False,"array,math,dynamic-programming,graph,topological-sort,memoization,matrix,game-theory",algorithms
1515,Best Position for a Service Centre,best-position-for-a-service-centre,Hard,35.02313601,False,"array,math,geometry,randomized",algorithms
1510,Stone Game IV,stone-game-iv,Hard,59.63034557,False,"math,dynamic-programming,game-theory",algorithms
1735,Count Ways to Make Array With Product,count-ways-to-make-array-with-product,Hard,51.9596589,False,"array,math,dynamic-programming,combinatorics,number-theory",algorithms
1505,Minimum Possible Integer After at Most K Adjacent Swaps On Digits,minimum-possible-integer-after-at-most-k-adjacent-swaps-on-digits,Hard,39.84477033,False,"string,greedy,binary-indexed-tree,segment-tree",algorithms
1739,Building Boxes,building-boxes,Hard,51.81933081,False,"math,binary-search,greedy",algorithms
1499,Max Value of Equation,max-value-of-equation,Hard,44.12813462,False,"array,queue,sliding-window,heap-priority-queue,monotonic-queue",algorithms
1691,Maximum Height by Stacking Cuboids ,maximum-height-by-stacking-cuboids,Hard,58.28841856,False,"array,dynamic-programming,sorting",algorithms
1687,Delivering Boxes from Storage to Ports,delivering-boxes-from-storage-to-ports,Hard,39.34991521,False,"array,dynamic-programming,segment-tree,queue,heap-priority-queue,prefix-sum,monotonic-queue",algorithms
1563,Stone Game V,stone-game-v,Hard,41.1598493,False,"array,math,dynamic-programming,game-theory",algorithms
1568,Minimum Number of Days to Disconnect Island,minimum-number-of-days-to-disconnect-island,Hard,59.82702958,False,"array,depth-first-search,breadth-first-search,matrix,strongly-connected-component",algorithms
1632,Rank Transform of a Matrix,rank-transform-of-a-matrix,Hard,41.01720648,False,"array,union-find,graph,topological-sort,sorting,matrix",algorithms
1622,Fancy Sequence,fancy-sequence,Hard,17.55175643,False,"math,design,segment-tree",algorithms
1617,Count Subtrees With Max Distance Between Cities,count-subtrees-with-max-distance-between-cities,Hard,66.35711767,False,"dynamic-programming,bit-manipulation,tree,enumeration,bitmask",algorithms
1639,Number of Ways to Form a Target String Given a Dictionary,number-of-ways-to-form-a-target-string-given-a-dictionary,Hard,50.82757067,False,"array,string,dynamic-programming",algorithms
1611,Minimum One Bit Operations to Make Integers Zero,minimum-one-bit-operations-to-make-integers-zero,Hard,74.03049734,False,"dynamic-programming,bit-manipulation,memoization",algorithms
1643,Kth Smallest Instructions,kth-smallest-instructions,Hard,48.38030681,False,"array,math,dynamic-programming,combinatorics",algorithms
1610,Maximum Number of Visible Points,maximum-number-of-visible-points,Hard,37.45456484,False,"array,math,geometry,sliding-window,sorting",algorithms
1606,Find Servers That Handled Most Number of Requests,find-servers-that-handled-most-number-of-requests,Hard,43.65506017,False,"array,greedy,heap-priority-queue,ordered-set",algorithms
1649,Create Sorted Array through Instructions,create-sorted-array-through-instructions,Hard,39.28278328,False,"array,binary-search,divide-and-conquer,binary-indexed-tree,segment-tree,merge-sort,ordered-set",algorithms
1601,Maximum Number of Achievable Transfer Requests,maximum-number-of-achievable-transfer-requests,Hard,64.53925492,False,"array,backtracking,bit-manipulation,enumeration",algorithms
1745,Palindrome Partitioning IV,palindrome-partitioning-iv,Hard,44.42173193,False,"string,dynamic-programming",algorithms
1655,Distribute Repeating Integers,distribute-repeating-integers,Hard,39.5985716,False,"array,dynamic-programming,backtracking,bit-manipulation,bitmask",algorithms
1659,Maximize Grid Happiness,maximize-grid-happiness,Hard,39.56365119,False,"dynamic-programming,bit-manipulation,memoization,bitmask",algorithms
1591,Strange Printer II,strange-printer-ii,Hard,59.47556615,False,"array,graph,topological-sort,matrix",algorithms
1665,Minimum Initial Energy to Finish Tasks,minimum-initial-energy-to-finish-tasks,Hard,58.55086221,False,"array,greedy,sorting",algorithms
1585,Check If String Is Transformable With Substring Sort Operations,check-if-string-is-transformable-with-substring-sort-operations,Hard,48.66098104,False,"string,greedy,sorting",algorithms
